Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-08-22 18:01:00+00:00,228.25999450683594,228.2657928466797,228.02000427246094,228.0500030517578,585684
2025-08-22 18:02:00+00:00,228.24000549316406,228.26980590820312,228.16000366210938,228.26980590820312,41879
2025-08-22 18:03:00+00:00,228.27960205078125,228.2899932861328,228.19000244140625,228.22999572753906,45553
2025-08-22 18:04:00+00:00,228.34010314941406,228.36000061035156,228.25999450683594,228.27090454101562,50440
2025-08-22 18:05:00+00:00,228.22999572753906,228.3990020751953,228.22000122070312,228.35000610351562,54596
2025-08-22 18:06:00+00:00,228.20260620117188,228.35000610351562,228.16000366210938,228.22999572753906,73714
2025-08-22 18:07:00+00:00,228.2899932861328,228.31500244140625,228.19000244140625,228.19630432128906,41504
2025-08-22 18:08:00+00:00,228.3000030517578,228.34080505371094,228.25999450683594,228.27999877929688,46212
2025-08-22 18:09:00+00:00,228.10699462890625,228.30999755859375,228.10000610351562,228.28640747070312,38361
2025-08-22 18:10:00+00:00,228.10000610351562,228.17999267578125,228.07000732421875,228.11000061035156,58514
2025-08-22 18:11:00+00:00,227.97000122070312,228.1199951171875,227.96499633789062,228.0850067138672,41743
2025-08-22 18:12:00+00:00,228.10000610351562,228.10000610351562,227.9300994873047,227.97000122070312,49260
2025-08-22 18:13:00+00:00,228.27149963378906,228.2899932861328,228.060302734375,228.10000610351562,69859
2025-08-22 18:14:00+00:00,228.23880004882812,228.27999877929688,228.19009399414062,228.27999877929688,40234
2025-08-22 18:15:00+00:00,228.22000122070312,228.28160095214844,228.2100067138672,228.22999572753906,40752
2025-08-22 18:16:00+00:00,228.1999053955078,228.23500061035156,228.1199951171875,228.21499633789062,34861
2025-08-22 18:17:00+00:00,228.22000122070312,228.23500061035156,228.16000366210938,228.17999267578125,33327
2025-08-22 18:18:00+00:00,228.25999450683594,228.2801055908203,228.1699981689453,228.2100067138672,39477
2025-08-22 18:19:00+00:00,228.18499755859375,228.2899932861328,228.13999938964844,228.25,39202
2025-08-22 18:20:00+00:00,228.40359497070312,228.40499877929688,228.13999938964844,228.19000244140625,235962
2025-08-22 18:21:00+00:00,228.32000732421875,228.4949951171875,228.27999877929688,228.40499877929688,158853
2025-08-22 18:22:00+00:00,228.17999267578125,228.32000732421875,228.16000366210938,228.32000732421875,39346
2025-08-22 18:23:00+00:00,228.10499572753906,228.1699981689453,228.10000610351562,228.1699981689453,45235
2025-08-22 18:24:00+00:00,228.13999938964844,228.19500732421875,228.08999633789062,228.10499572753906,49138
2025-08-22 18:25:00+00:00,228.0998992919922,228.14999389648438,228.07000732421875,228.13999938964844,38307
2025-08-22 18:26:00+00:00,228.08999633789062,228.14990234375,228.05999755859375,228.08999633789062,50166
2025-08-22 18:27:00+00:00,227.99000549316406,228.09979248046875,227.97999572753906,228.0850067138672,59575
2025-08-22 18:28:00+00:00,227.89999389648438,228.02499389648438,227.88999938964844,227.99000549316406,65775
2025-08-22 18:29:00+00:00,227.8699951171875,227.94000244140625,227.7899932861328,227.89500427246094,53635
2025-08-22 18:30:00+00:00,227.86000061035156,227.9499969482422,227.8249969482422,227.8800048828125,71161
2025-08-22 18:31:00+00:00,228.0189971923828,228.0189971923828,227.82859802246094,227.85499572753906,65994
2025-08-22 18:32:00+00:00,228.02000427246094,228.04139709472656,227.9770050048828,228.0207977294922,40351
2025-08-22 18:33:00+00:00,228.0449981689453,228.10000610351562,228.01499938964844,228.02000427246094,40643
2025-08-22 18:34:00+00:00,228.24000549316406,228.24000549316406,228.00999450683594,228.0399932861328,65161
2025-08-22 18:35:00+00:00,228.32000732421875,228.3249969482422,228.1842041015625,228.22999572753906,57469
2025-08-22 18:36:00+00:00,228.4199981689453,228.42999267578125,228.30859375,228.31289672851562,68169
2025-08-22 18:37:00+00:00,228.38929748535156,228.4149932861328,228.36000061035156,228.41000366210938,32957
2025-08-22 18:38:00+00:00,228.23500061035156,228.3800048828125,228.1699981689453,228.3800048828125,44560
2025-08-22 18:39:00+00:00,228.19000244140625,228.24000549316406,228.10000610351562,228.23500061035156,41597
2025-08-22 18:40:00+00:00,228.26499938964844,228.27499389648438,228.14999389648438,228.19000244140625,43943
2025-08-22 18:41:00+00:00,228.26010131835938,228.26499938964844,228.17999267578125,228.25999450683594,36776
2025-08-22 18:42:00+00:00,228.27999877929688,228.32000732421875,228.2449951171875,228.26499938964844,1192405
2025-08-22 18:43:00+00:00,228.42999267578125,228.42999267578125,228.27999877929688,228.2899932861328,32338
2025-08-22 18:44:00+00:00,228.4199981689453,228.4499969482422,228.3800048828125,228.4199981689453,91134
2025-08-22 18:45:00+00:00,228.30499267578125,228.41000366210938,228.22000122070312,228.41000366210938,72282
2025-08-22 18:46:00+00:00,228.42999267578125,228.43499755859375,228.3000030517578,228.30499267578125,45760
2025-08-22 18:47:00+00:00,228.44000244140625,228.4600067138672,228.3699951171875,228.44000244140625,43928
2025-08-22 18:48:00+00:00,228.4949951171875,228.51980590820312,228.42919921875,228.43499755859375,65309
2025-08-22 18:49:00+00:00,228.38929748535156,228.50999450683594,228.35009765625,228.5050048828125,58957
2025-08-22 18:50:00+00:00,228.33999633789062,228.3979949951172,228.31500244140625,228.3979949951172,43541
2025-08-22 18:51:00+00:00,228.33920288085938,228.3699951171875,228.25999450683594,228.3300018310547,41987
2025-08-22 18:52:00+00:00,228.36500549316406,228.3677978515625,228.27999877929688,228.3350067138672,27005
2025-08-22 18:53:00+00:00,228.34500122070312,228.36500549316406,228.3000030517578,228.36000061035156,35259
2025-08-22 18:54:00+00:00,228.35499572753906,228.36000061035156,228.32020568847656,228.36000061035156,23678
2025-08-22 18:55:00+00:00,228.30999755859375,228.3800048828125,228.30999755859375,228.36000061035156,27736
2025-08-22 18:56:00+00:00,228.2738037109375,228.3365020751953,228.25,228.30999755859375,35033
2025-08-22 18:57:00+00:00,228.27569580078125,228.30499267578125,228.27000427246094,228.27000427246094,34083
2025-08-22 18:58:00+00:00,228.30999755859375,228.30999755859375,228.2301025390625,228.27999877929688,40710
2025-08-22 18:59:00+00:00,228.1999969482422,228.3000030517578,228.16839599609375,228.3000030517578,41446
2025-08-22 19:00:00+00:00,228.30020141601562,228.3300018310547,228.19500732421875,228.1999969482422,183122
2025-08-22 19:01:00+00:00,228.27960205078125,228.3000030517578,228.17999267578125,228.3000030517578,34280
2025-08-22 19:02:00+00:00,228.22000122070312,228.3000030517578,228.21499633789062,228.2899932861328,37549
2025-08-22 19:03:00+00:00,228.35000610351562,228.3699951171875,228.2100067138672,228.2100067138672,74598
2025-08-22 19:04:00+00:00,228.24380493164062,228.375,228.24380493164062,228.35000610351562,34705
2025-08-22 19:05:00+00:00,228.22500610351562,228.27000427246094,228.19020080566406,228.2449951171875,31451
2025-08-22 19:06:00+00:00,228.1199951171875,228.23500061035156,228.10499572753906,228.22500610351562,58549
2025-08-22 19:07:00+00:00,228.0135040283203,228.1273956298828,228.00999450683594,228.101806640625,50661
2025-08-22 19:08:00+00:00,228.0,228.0399932861328,227.9949951171875,228.0299072265625,43625
2025-08-22 19:09:00+00:00,228.02999877929688,228.0457000732422,228.00999450683594,228.00999450683594,40229
2025-08-22 19:10:00+00:00,227.9949951171875,228.05499267578125,227.99000549316406,228.0399932861328,47700
2025-08-22 19:11:00+00:00,228.0330047607422,228.0330047607422,227.96499633789062,227.99000549316406,50298
2025-08-22 19:12:00+00:00,228.0449981689453,228.05999755859375,228.00999450683594,228.02999877929688,38758
2025-08-22 19:13:00+00:00,228.0906982421875,228.11990356445312,228.00999450683594,228.0500030517578,53054
2025-08-22 19:14:00+00:00,228.1199951171875,228.13999938964844,228.08999633789062,228.09500122070312,58540
2025-08-22 19:15:00+00:00,228.02499389648438,228.1298065185547,228.02000427246094,228.11000061035156,30862
2025-08-22 19:16:00+00:00,228.02999877929688,228.07000732421875,227.94009399414062,228.02499389648438,55293
2025-08-22 19:17:00+00:00,228.0850067138672,228.10000610351562,228.02000427246094,228.02000427246094,29400
2025-08-22 19:18:00+00:00,228.0399932861328,228.11500549316406,228.0200958251953,228.08999633789062,31670
2025-08-22 19:19:00+00:00,228.05999755859375,228.10000610351562,228.02999877929688,228.0399932861328,36279
2025-08-22 19:20:00+00:00,227.97999572753906,228.0500030517578,227.91510009765625,228.0500030517578,61802
2025-08-22 19:21:00+00:00,228.02999877929688,228.07000732421875,227.97000122070312,227.97999572753906,43412
2025-08-22 19:22:00+00:00,228.02000427246094,228.05499267578125,228.01499938964844,228.02999877929688,34164
2025-08-22 19:23:00+00:00,228.07000732421875,228.07000732421875,228.0,228.02499389648438,34069
2025-08-22 19:24:00+00:00,228.07000732421875,228.0800018310547,228.02999877929688,228.07000732421875,35374
2025-08-22 19:25:00+00:00,228.00999450683594,228.11000061035156,227.97999572753906,228.05999755859375,47934
2025-08-22 19:26:00+00:00,227.97000122070312,228.02000427246094,227.92999267578125,228.00999450683594,47819
2025-08-22 19:27:00+00:00,227.9199981689453,227.98989868164062,227.91000366210938,227.97500610351562,38316
2025-08-22 19:28:00+00:00,227.90280151367188,227.9199981689453,227.85000610351562,227.9199981689453,54422
2025-08-22 19:29:00+00:00,227.85000610351562,227.91000366210938,227.78500366210938,227.91000366210938,72213
2025-08-22 19:30:00+00:00,227.9600067138672,227.97000122070312,227.82000732421875,227.83999633789062,79011
2025-08-22 19:31:00+00:00,227.9615936279297,228.04989624023438,227.94000244140625,227.9600067138672,106334
2025-08-22 19:32:00+00:00,227.99000549316406,228.02499389648438,227.9499969482422,227.96499633789062,58770
2025-08-22 19:33:00+00:00,227.89500427246094,228.0,227.89340209960938,227.98500061035156,43231
2025-08-22 19:34:00+00:00,227.89500427246094,227.9149932861328,227.83999633789062,227.89999389648438,62793
2025-08-22 19:35:00+00:00,227.7230987548828,227.88999938964844,227.7100067138672,227.88999938964844,55496
2025-08-22 19:36:00+00:00,227.63839721679688,227.74000549316406,227.6300048828125,227.72999572753906,70048
2025-08-22 19:37:00+00:00,227.74000549316406,227.74000549316406,227.44000244140625,227.64500427246094,123382
2025-08-22 19:38:00+00:00,227.6999969482422,227.7353973388672,227.64920043945312,227.7200927734375,60164
2025-08-22 19:39:00+00:00,227.71009826660156,227.74569702148438,227.63999938964844,227.6999969482422,73649
2025-08-22 19:40:00+00:00,227.6199951171875,227.7100067138672,227.58999633789062,227.7100067138672,102407
2025-08-22 19:41:00+00:00,227.75999450683594,227.78500366210938,227.60000610351562,227.6199951171875,92415
2025-08-22 19:42:00+00:00,227.7949981689453,227.80999755859375,227.72000122070312,227.77000427246094,68684
2025-08-22 19:43:00+00:00,227.77999877929688,227.81080627441406,227.74349975585938,227.7899932861328,61603
2025-08-22 19:44:00+00:00,227.94000244140625,227.9499969482422,227.8000030517578,227.80999755859375,67327
2025-08-22 19:45:00+00:00,227.91000366210938,227.97999572753906,227.8699951171875,227.92999267578125,74737
2025-08-22 19:46:00+00:00,227.75999450683594,227.92999267578125,227.75,227.89999389648438,92097
2025-08-22 19:47:00+00:00,227.8800048828125,227.8800048828125,227.6999969482422,227.75999450683594,60604
2025-08-22 19:48:00+00:00,228.0800018310547,228.0800018310547,227.86000061035156,227.87010192871094,123072
2025-08-22 19:49:00+00:00,228.06500244140625,228.0998992919922,227.97500610351562,228.08999633789062,76211
2025-08-22 19:50:00+00:00,227.86000061035156,228.30999755859375,227.8300018310547,228.08999633789062,195925
2025-08-22 19:51:00+00:00,227.77999877929688,227.85000610351562,227.6699981689453,227.85000610351562,159536
2025-08-22 19:52:00+00:00,227.75999450683594,227.85079956054688,227.75,227.77999877929688,116176
2025-08-22 19:53:00+00:00,227.61990356445312,227.8300018310547,227.610107421875,227.75,175014
2025-08-22 19:54:00+00:00,227.64999389648438,227.75999450683594,227.58999633789062,227.63499450683594,204161
2025-08-22 19:55:00+00:00,227.6699981689453,227.8350067138672,227.61000061035156,227.6300048828125,265135
2025-08-22 19:56:00+00:00,227.54769897460938,227.66000366210938,227.47000122070312,227.64810180664062,212341
2025-08-22 19:57:00+00:00,227.57000732421875,227.60989379882812,227.52499389648438,227.5399932861328,215524
2025-08-22 19:58:00+00:00,227.61500549316406,227.64999389648438,227.55499267578125,227.55999755859375,361227
2025-08-22 19:59:00+00:00,227.75,227.875,227.58999633789062,227.61000061035156,681998
